image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_nn_0.jpg,0.610773503780365,0.16169868409633636,0.6154178380966187,0.15741100907325745,0.6093512773513794,0.15476420521736145,0.6222360730171204,0.15873433649539948,0.603084921836853,0.1518675535917282,0.6263218522071838,0.18751385807991028,0.5858530402183533,0.17531569302082062,0.6316493153572083,0.228148952126503,0.5653621554374695,0.20465874671936035,0.6259644031524658,0.26129502058029175,0.5653657913208008,0.2372085601091385,0.6071075797080994,0.26107731461524963,0.5806580781936646,0.2555999457836151,0.6020864844322205,0.3154948651790619,0.5773149728775024,0.3100805878639221,0.6010578274726868,0.3610968291759491,0.581481397151947,0.35668715834617615
person_nn_1.jpg,0.610773503780365,0.16169868409633636,0.6154178380966187,0.15741100907325745,0.6093512773513794,0.15476420521736145,0.6222360730171204,0.15873433649539948,0.603084921836853,0.1518675535917282,0.6263218522071838,0.18751385807991028,0.5858530402183533,0.17531569302082062,0.6316493153572083,0.228148952126503,0.5653621554374695,0.20465874671936035,0.6259644031524658,0.26129502058029175,0.5653657913208008,0.2372085601091385,0.6071075797080994,0.26107731461524963,0.5806580781936646,0.2555999457836151,0.6020864844322205,0.3154948651790619,0.5773149728775024,0.3100805878639221,0.6010578274726868,0.3610968291759491,0.581481397151947,0.35668715834617615
person_nn_2.jpg,0.6166936159133911,0.16097624599933624,0.6202796101570129,0.15678514540195465,0.6145114898681641,0.15469396114349365,0.6233546137809753,0.15792207419872284,0.605531632900238,0.15246239304542542,0.6266134977340698,0.1851198375225067,0.5854008793830872,0.176310196518898,0.6354261636734009,0.2272113412618637,0.5645065903663635,0.2089368999004364,0.6310033798217773,0.2638111412525177,0.5666036605834961,0.23651136457920074,0.6094313859939575,0.26179128885269165,0.5827777981758118,0.2583502531051636,0.6038845181465149,0.31645411252975464,0.5804240107536316,0.3137994706630707,0.6007091403007507,0.36302247643470764,0.5830772519111633,0.36178261041641235
person_nn_3.jpg,0.6172021627426147,0.16057804226875305,0.6205917596817017,0.15642912685871124,0.6148115992546082,0.15436121821403503,0.6231259703636169,0.15768280625343323,0.6052883267402649,0.15229327976703644,0.6263612508773804,0.18512877821922302,0.585335910320282,0.1759677231311798,0.6367853283882141,0.22617587447166443,0.5643414258956909,0.20762699842453003,0.6354102492332458,0.26208826899528503,0.5653083324432373,0.23623377084732056,0.6093527674674988,0.26124244928359985,0.5829616785049438,0.2576349973678589,0.6038978099822998,0.3152979612350464,0.5808343887329102,0.3123026192188263,0.6004142761230469,0.3623337745666504,0.5828734040260315,0.36057931184768677
person_nn_4.jpg,0.6172021627426147,0.16057804226875305,0.6205917596817017,0.15642912685871124,0.6148115992546082,0.15436121821403503,0.6231259703636169,0.15768280625343323,0.6052883267402649,0.15229327976703644,0.6263612508773804,0.18512877821922302,0.585335910320282,0.1759677231311798,0.6367853283882141,0.22617587447166443,0.5643414258956909,0.20762699842453003,0.6354102492332458,0.26208826899528503,0.5653083324432373,0.23623377084732056,0.6093527674674988,0.26124244928359985,0.5829616785049438,0.2576349973678589,0.6038978099822998,0.3152979612350464,0.5808343887329102,0.3123026192188263,0.6004142761230469,0.3623337745666504,0.5828734040260315,0.36057931184768677
person_nn_5.jpg,0.6203554272651672,0.1658773124217987,0.6234094500541687,0.1615714132785797,0.6180666089057922,0.15957587957382202,0.6244553327560425,0.16237598657608032,0.6080054640769958,0.15692844986915588,0.6262707114219666,0.1881679743528366,0.5860347747802734,0.18031081557273865,0.6398962736129761,0.227844700217247,0.5637667179107666,0.21339914202690125,0.6430568695068359,0.26590314507484436,0.5671473741531372,0.2424810230731964,0.6108955144882202,0.2640644907951355,0.5859230160713196,0.2614433765411377,0.6037511825561523,0.3219548165798187,0.5886132121086121,0.3202267289161682,0.5970256328582764,0.3709923326969147,0.5933434963226318,0.37080812454223633
person_nn_6.jpg,0.6177316904067993,0.1657353788614273,0.6212081909179688,0.1624535620212555,0.6153841018676758,0.1597413718700409,0.6239390969276428,0.16364552080631256,0.6065053939819336,0.15618200600147247,0.6264722943305969,0.19029058516025543,0.5862553119659424,0.1806710809469223,0.6413229703903198,0.23033080995082855,0.5646768808364868,0.2130737155675888,0.6440153121948242,0.2652927041053772,0.5664857029914856,0.24534983932971954,0.6078393459320068,0.26603370904922485,0.5842456817626953,0.26239392161369324,0.601803183555603,0.3226057291030884,0.5862804651260376,0.32088643312454224,0.5957393646240234,0.3717120587825775,0.5880855321884155,0.3752152621746063
person_nn_7.jpg,0.6177316904067993,0.1657353788614273,0.6212081909179688,0.1624535620212555,0.6153841018676758,0.1597413718700409,0.6239390969276428,0.16364552080631256,0.6065053939819336,0.15618200600147247,0.6264722943305969,0.19029058516025543,0.5862553119659424,0.1806710809469223,0.6413229703903198,0.23033080995082855,0.5646768808364868,0.2130737155675888,0.6440153121948242,0.2652927041053772,0.5664857029914856,0.24534983932971954,0.6078393459320068,0.26603370904922485,0.5842456817626953,0.26239392161369324,0.601803183555603,0.3226057291030884,0.5862804651260376,0.32088643312454224,0.5957393646240234,0.3717120587825775,0.5880855321884155,0.3752152621746063
person_nn_8.jpg,0.6242386698722839,0.17430241405963898,0.624764084815979,0.17078882455825806,0.6229133009910583,0.16941089928150177,0.6203685998916626,0.16953523457050323,0.6111176013946533,0.16452868282794952,0.6232540011405945,0.19315117597579956,0.585704505443573,0.18711771070957184,0.6404619812965393,0.2328648865222931,0.5612583160400391,0.22160400450229645,0.6499826312065125,0.2650606334209442,0.5640907287597656,0.25527817010879517,0.607846200466156,0.2730950713157654,0.5863574147224426,0.2718740999698639,0.6040635704994202,0.32994839549064636,0.5884521007537842,0.33142346143722534,0.5948907732963562,0.3784310519695282,0.5893028378486633,0.3859146237373352
person_nn_9.jpg,0.6156112551689148,0.17372170090675354,0.6200245022773743,0.16920849680900574,0.6134275794029236,0.1665177047252655,0.6241815686225891,0.17010262608528137,0.6050316691398621,0.16288472712039948,0.6263636350631714,0.1982923448085785,0.5844913721084595,0.1877201646566391,0.6420549750328064,0.23648953437805176,0.5580865144729614,0.21864163875579834,0.6515203714370728,0.2694392204284668,0.5517035126686096,0.24953314661979675,0.6104046106338501,0.27641361951828003,0.5849820971488953,0.2725141644477844,0.6033676266670227,0.3372069001197815,0.5903308391571045,0.33370909094810486,0.5959144830703735,0.39195555448532104,0.5947303771972656,0.38927727937698364
